task,payload_size,memory_mb,invocation_latency_ms,input_key,output_key,input_size_bytes,output_size_bytes,download_time_ms,compute_time_ms,upload_time_ms,total_time_ms,download_bandwidth_mbs,upload_bandwidth_mbs,step,chain,run_id,error,primary_download_time_ms,primary_upload_time_ms,additional_download_time_ms,additional_upload_time_ms,additional_download_count,additional_upload_count
c_decompress,large,2048,6970.3209400000,payloads/matrix_large.bin.gz,intermediate/task_c_decompress_2048mb_large_3.out,249631588,262113412,2537.665899,2049.79373,2300.656173,6888.115802,98.37054900000000,113.9298500000000,,,,,,,,,,
c_decompress,large,2048,6941.487074000000,payloads/matrix_large.bin.gz,intermediate/task_c_decompress_2048mb_large_4.out,249631588,262113412,2518.966448,2050.695246,2301.755981,6871.417675,99.10079899999999,113.8754130000000,,,,,,,,,,
c_decompress,large,2048,6924.901724000000,payloads/matrix_large.bin.gz,intermediate/task_c_decompress_2048mb_large_5.out,249631588,262113412,2515.477734,2046.057267,2291.229902,6852.764903,99.23824200000000,114.3985650000000,,,,,,,,,,
e_matrix_multiply,micro,128,455.8522700000000,payloads/matrix_micro.bin,intermediate/task_e_matrix_multiply_128mb_micro_1.out,102156,102156,218.929033,0.282106,100.425264,319.636403,0.4666170000000000,1.0172340000000000,,,,,,,,,,
e_matrix_multiply,micro,128,485.81862400000,payloads/matrix_micro.bin,intermediate/task_e_matrix_multiply_128mb_micro_2.out,102156,102156,236.988201,0.315928,183.248261,420.55239,0.4310590000000000,0.5574730000000000,,,,,,,,,,
e_matrix_multiply,micro,128,460.4344370000000,payloads/matrix_micro.bin,intermediate/task_e_matrix_multiply_128mb_micro_3.out,102156,102156,200.767351,0.294741,162.741985,363.804077,0.5088279999999999,0.627718000000000,,,,,,,,,,
e_matrix_multiply,micro,128,456.36916200000002,payloads/matrix_micro.bin,intermediate/task_e_matrix_multiply_128mb_micro_4.out,102156,102156,220.626366,0.272704,138.609166,359.508236,0.4630270000000000,0.7370080000000000,,,,,,,,,,
e_matrix_multiply,micro,128,479.6187880000000,payloads/matrix_micro.bin,intermediate/task_e_matrix_multiply_128mb_micro_5.out,102156,102156,218.793446,0.279181,179.199083,398.27171,0.466906000000000,0.5700700000000000,,,,,,,,,,
e_matrix_multiply,micro,256,261.185884000000,payloads/matrix_micro.bin,intermediate/task_e_matrix_multiply_256mb_micro_1.out,102156,102156,129.84615,0.266956,49.7544,179.867506,0.7867459999999999,2.0532050000000002,,,,,,,,,,
e_matrix_multiply,micro,256,299.4992730000000,payloads/matrix_micro.bin,intermediate/task_e_matrix_multiply_256mb_micro_2.out,102156,102156,176.095224,0.312882,62.192991,238.601097,0.5801180000000000,1.6425650000000001,,,,,,,,,,
e_matrix_multiply,micro,256,296.8678470000000,payloads/matrix_micro.bin,intermediate/task_e_matrix_multiply_256mb_micro_3.out,102156,102156,113.647071,0.320293,84.955703,198.923067,0.8988880000000000,1.202462000000000,,,,,,,,,,
e_matrix_multiply,micro,256,298.70057100000002,payloads/matrix_micro.bin,intermediate/task_e_matrix_multiply_256mb_micro_4.out,102156,102156,114.615336,0.267945,102.349938,217.233219,0.891294000000000,0.9981050000000,,,,,,,,,,
e_matrix_multiply,micro,256,300.0786300000000,payloads/matrix_micro.bin,intermediate/task_e_matrix_multiply_256mb_micro_5.out,102156,102156,136.974705,0.271327,48.48796,185.733992,0.7458020000000000,2.10683200000000,,,,,,,,,,
e_matrix_multiply,micro,512,182.8165050000000,payloads/matrix_micro.bin,intermediate/task_e_matrix_multiply_512mb_micro_1.out,102156,102156,80.60738,1.285128,40.020466,121.912974,1.2673280000000000,2.5525940000000000,,,,,,,,,,
e_matrix_multiply,micro,512,164.40415400000001,payloads/matrix_micro.bin,intermediate/task_e_matrix_multiply_512mb_micro_2.out,102156,102156,66.949913,0.300351,44.289135,111.539399,1.5258570000000000,2.306570000000000,,,,,,,,,,
e_matrix_multiply,micro,512,156.75067899999999,payloads/matrix_micro.bin,intermediate/task_e_matrix_multiply_512mb_micro_3.out,102156,102156,66.060234,0.320678,36.896989,103.277901,1.5464070000000001,2.7686809999999999,,,,,,,,,,
e_matrix_multiply,micro,512,159.25908100000001,payloads/matrix_micro.bin,intermediate/task_e_matrix_multiply_512mb_micro_4.out,102156,102156,65.381018,0.277493,40.083594,105.742105,1.5624720000000001,2.548574000000000,,,,,,,,,,
e_matrix_multiply,micro,512,181.75864200000001,payloads/matrix_micro.bin,intermediate/task_e_matrix_multiply_512mb_micro_5.out,102156,102156,72.75875,0.276993,48.002459,121.038202,1.4040370000000000,2.128141000000000,,,,,,,,,,
e_matrix_multiply,micro,768,133.9569090000000,payloads/matrix_micro.bin,intermediate/task_e_matrix_multiply_768mb_micro_1.out,102156,102156,42.625858,0.286785,42.489704,85.402347,2.3965730000000001,2.4042530000000002,,,,,,,,,,
e_matrix_multiply,micro,768,150.50506600000000,payloads/matrix_micro.bin,intermediate/task_e_matrix_multiply_768mb_micro_2.out,102156,102156,58.571439,0.303128,40.284839,99.159406,1.744127000000000,2.535842000000000,,,,,,,,,,
e_matrix_multiply,micro,768,149.11866200000000,payloads/matrix_micro.bin,intermediate/task_e_matrix_multiply_768mb_micro_3.out,102156,102156,56.2264,0.397149,43.824001,100.44755,1.816869000000000,2.331051000000000,,,,,,,,,,
e_matrix_multiply,micro,768,164.47758700000000,payloads/matrix_micro.bin,intermediate/task_e_matrix_multiply_768mb_micro_4.out,102156,102156,54.410304,0.286885,40.314255,95.011444,1.8775120000000001,2.533992000000000,,,,,,,,,,
e_matrix_multiply,micro,768,155.31635299999999,payloads/matrix_micro.bin,intermediate/task_e_matrix_multiply_768mb_micro_5.out,102156,102156,49.124233,0.272956,40.32367,89.720859,2.079544000000000,2.5333999999999999,,,,,,,,,,
e_matrix_multiply,micro,1024,147.58825300000001,payloads/matrix_micro.bin,intermediate/task_e_matrix_multiply_1024mb_micro_1.out,102156,102156,52.275181,0.290546,36.715261,89.280988,1.9541970000000000,2.7823850000000001,,,,,,,,,,
e_matrix_multiply,micro,1024,129.0304660000000,payloads/matrix_micro.bin,intermediate/task_e_matrix_multiply_1024mb_micro_2.out,102156,102156,46.284878,0.293917,34.692488,81.271283,2.207114000000000,2.9446140000000001,,,,,,,,,,
e_matrix_multiply,micro,1024,141.29948600000000,payloads/matrix_micro.bin,intermediate/task_e_matrix_multiply_1024mb_micro_3.out,102156,102156,47.649618,0.321819,36.114817,84.086254,2.1438999999999999,2.828645000000000,,,,,,,,,,
e_matrix_multiply,micro,1024,139.04142400000001,payloads/matrix_micro.bin,intermediate/task_e_matrix_multiply_1024mb_micro_4.out,102156,102156,44.221586,0.246964,44.390099,88.858649,2.310094000000000,2.3013240000000001,,,,,,,,,,
e_matrix_multiply,micro,1024,138.01956200000001,payloads/matrix_micro.bin,intermediate/task_e_matrix_multiply_1024mb_micro_5.out,102156,102156,52.552998,0.269182,38.714679,91.536859,1.9438660000000001,2.638689000000000,,,,,,,,,,
e_matrix_multiply,micro,1536,139.36448100000001,payloads/matrix_micro.bin,intermediate/task_e_matrix_multiply_1536mb_micro_1.out,102156,102156,48.228383,0.265434,38.693062,87.186879,2.1181719999999999,2.640163000000000,,,,,,,,,,
e_matrix_multiply,micro,1536,131.14237800000001,payloads/matrix_micro.bin,intermediate/task_e_matrix_multiply_1536mb_micro_2.out,102156,102156,45.554355,0.311999,36.322246,82.1886,2.242508000000000,2.8124910000000001,,,,,,,,,,
e_matrix_multiply,micro,1536,138.68141199999999,payloads/matrix_micro.bin,intermediate/task_e_matrix_multiply_1536mb_micro_3.out,102156,102156,47.276653,0.335228,35.801949,83.41383,2.1608130000000001,2.853364000000000,,,,,,,,,,
e_matrix_multiply,micro,1536,131.95276300000000,payloads/matrix_micro.bin,intermediate/task_e_matrix_multiply_1536mb_micro_4.out,102156,102156,43.746899,0.290098,39.919908,83.956905,2.33516000000000,2.559024000000000,,,,,,,,,,
e_matrix_multiply,micro,1536,141.80827099999999,payloads/matrix_micro.bin,intermediate/task_e_matrix_multiply_1536mb_micro_5.out,102156,102156,49.616628,0.603029,42.224617,92.444274,2.0589070000000000,2.4193470000000001,,,,,,,,,,
e_matrix_multiply,micro,2048,143.7668800000000,payloads/matrix_micro.bin,intermediate/task_e_matrix_multiply_2048mb_micro_1.out,102156,102156,55.300068,0.25738,44.215972,99.77342,1.8473029999999999,2.310387000000000,,,,,,,,,,
e_matrix_multiply,micro,2048,140.852690000000,payloads/matrix_micro.bin,intermediate/task_e_matrix_multiply_2048mb_micro_2.out,102156,102156,45.179915,0.284253,43.61506,89.079228,2.261093000000000,2.342218000000000,,,,,,,,,,
e_matrix_multiply,micro,2048,138.33093600000001,payloads/matrix_micro.bin,intermediate/task_e_matrix_multiply_2048mb_micro_3.out,102156,102156,48.139126,0.380661,38.444332,86.964119,2.1220990000000000,2.6572450000000,,,,,,,,,,
e_matrix_multiply,micro,2048,146.4517120000000,payloads/matrix_micro.bin,intermediate/task_e_matrix_multiply_2048mb_micro_4.out,102156,102156,45.678772,0.275061,46.836035,92.789868,2.236400000000000,2.18114100000000,,,,,,,,,,
e_matrix_multiply,micro,2048,135.47134399999999,payloads/matrix_micro.bin,intermediate/task_e_matrix_multiply_2048mb_micro_5.out,102156,102156,49.201548,0.276619,41.160188,90.638355,2.076276000000000,2.481913000000000,,,,,,,,,,
e_matrix_multiply,small,128,1914.9410720000001,payloads/matrix_small.bin,intermediate/task_e_matrix_multiply_128mb_small_1.out,5235852,5235852,420.490857,800.529617,519.331019,1740.351493,12.451762000000000,10.081917000000001,,,,,,,,,,
e_matrix_multiply,small,128,1759.4783310000000,payloads/matrix_small.bin,intermediate/task_e_matrix_multiply_128mb_small_2.out,5235852,5235852,398.291158,778.925765,515.882899,1693.099822,13.145790000000000,10.149303000000000,,,,,,,,,,
e_matrix_multiply,small,128,1779.8914910000001,payloads/matrix_small.bin,intermediate/task_e_matrix_multiply_128mb_small_3.out,5235852,5235852,379.811694,722.491673,537.005917,1639.309284,13.785389000000000,9.750083000000000,,,,,,,,,,
e_matrix_multiply,small,128,1962.076187000000,payloads/matrix_small.bin,intermediate/task_e_matrix_multiply_128mb_small_4.out,5235852,5235852,399.71945,898.689491,579.420833,1877.829774,13.09881700000000,9.036353999999999,,,,,,,,,,
e_matrix_multiply,small,128,1840.165615000000,payloads/matrix_small.bin,intermediate/task_e_matrix_multiply_128mb_small_5.out,5235852,5235852,378.673238,858.094383,539.592508,1776.360129,13.826834000000000,9.703345000000001,,,,,,,,,,
e_matrix_multiply,small,256,1000.0548360000000,payloads/matrix_small.bin,intermediate/task_e_matrix_multiply_256mb_small_1.out,5235852,5235852,200.493596,379.65456,357.858448,938.006604,26.11480900000000,14.631069999999999,,,,,,,,,,
e_matrix_multiply,small,256,991.5359020000000,payloads/matrix_small.bin,intermediate/task_e_matrix_multiply_256mb_small_2.out,5235852,5235852,233.45221,362.50549,347.664993,943.622693,22.427938999999999,15.06004900000000,,,,,,,,,,
e_matrix_multiply,small,256,987.485647000000,payloads/matrix_small.bin,intermediate/task_e_matrix_multiply_256mb_small_3.out,5235852,5235852,241.727186,343.536385,345.691542,930.955113,21.6601700000000,15.146023000000000,,,,,,,,,,
e_matrix_multiply,small,256,980.2258010000000,payloads/matrix_small.bin,intermediate/task_e_matrix_multiply_256mb_small_4.out,5235852,5235852,199.802662,343.526625,375.198369,918.527656,26.20511600000000,13.954890000000001,,,,,,,,,,
e_matrix_multiply,small,256,974.3614200000000,payloads/matrix_small.bin,intermediate/task_e_matrix_multiply_256mb_small_5.out,5235852,5235852,219.310007,342.094858,350.326364,911.731229,23.87420500000000,14.945641000000000,,,,,,,,,,
e_matrix_multiply,small,512,543.877363000000,payloads/matrix_small.bin,intermediate/task_e_matrix_multiply_512mb_small_1.out,5235852,5235852,111.400065,214.353406,172.521579,498.27505,47.00043900000000,30.348969000000000,,,,,,,,,,
e_matrix_multiply,small,512,603.3961770000000,payloads/matrix_small.bin,intermediate/task_e_matrix_multiply_512mb_small_2.out,5235852,5235852,114.630142,237.35457,189.686784,541.671496,45.67604900000000,27.60261900000000,,,,,,,,,,
e_matrix_multiply,small,512,574.5835300000000,payloads/matrix_small.bin,intermediate/task_e_matrix_multiply_512mb_small_3.out,5235852,5235852,143.076501,181.918633,207.846614,532.841748,36.594771999999999,25.190942000000000,,,,,,,,,,
e_matrix_multiply,small,512,583.0395220000000,payloads/matrix_small.bin,intermediate/task_e_matrix_multiply_512mb_small_4.out,5235852,5235852,120.50841,179.354599,231.691339,531.554348,43.44802200000000,22.598393000000002,,,,,,,,,,
e_matrix_multiply,small,512,576.4153000000000,payloads/matrix_small.bin,intermediate/task_e_matrix_multiply_512mb_small_5.out,5235852,5235852,129.818436,210.675692,188.868943,529.363071,40.33211400000000,27.72214400000000,,,,,,,,,,
e_matrix_multiply,small,768,396.3170050000000,payloads/matrix_small.bin,intermediate/task_e_matrix_multiply_768mb_small_1.out,5235852,5235852,81.679974,87.235295,179.971538,348.886807,64.10202800000000,29.092666999999999,,,,,,,,,,
e_matrix_multiply,small,768,434.8628520000000,payloads/matrix_small.bin,intermediate/task_e_matrix_multiply_768mb_small_2.out,5235852,5235852,104.449225,118.246398,163.28143,385.977053,50.1282030000000,32.06642700000000,,,,,,,,,,
e_matrix_multiply,small,768,385.1757050000000,payloads/matrix_small.bin,intermediate/task_e_matrix_multiply_768mb_small_3.out,5235852,5235852,93.958167,99.721383,145.235928,338.915478,55.72535300000000,36.05066600000000,,,,,,,,,,
e_matrix_multiply,small,768,477.562428000000,payloads/matrix_small.bin,intermediate/task_e_matrix_multiply_768mb_small_4.out,5235852,5235852,72.810259,112.087208,243.896931,428.794398,71.91091000000000,21.46747800000000,,,,,,,,,,
e_matrix_multiply,small,768,423.0315690000000,payloads/matrix_small.bin,intermediate/task_e_matrix_multiply_768mb_small_5.out,5235852,5235852,77.369211,109.609359,187.811873,374.790443,67.6735870000000,27.878174000000001,,,,,,,,,,
e_matrix_multiply,small,1024,367.84839599999998,payloads/matrix_small.bin,intermediate/task_e_matrix_multiply_1024mb_small_1.out,5235852,5235852,78.439054,95.511764,151.186356,325.137174,66.75057600000000,34.631776000000002,,,,,,,,,,
e_matrix_multiply,small,1024,391.3626670000000,payloads/matrix_small.bin,intermediate/task_e_matrix_multiply_1024mb_small_2.out,5235852,5235852,97.18558,85.564245,160.312833,343.062658,53.87478300000000,32.660218000000000,,,,,,,,,,
e_matrix_multiply,small,1024,355.5717470000000,payloads/matrix_small.bin,intermediate/task_e_matrix_multiply_1024mb_small_3.out,5235852,5235852,84.634405,54.884283,172.983832,312.50252,61.86434500000000,30.26786900000000,,,,,,,,,,
e_matrix_multiply,small,1024,395.9577080000000,payloads/matrix_small.bin,intermediate/task_e_matrix_multiply_1024mb_small_4.out,5235852,5235852,85.859,74.847397,191.652334,352.358731,60.98198200000000,27.31953200000000,,,,,,,,,,
e_matrix_multiply,small,1024,382.0493220000000,payloads/matrix_small.bin,intermediate/task_e_matrix_multiply_1024mb_small_5.out,5235852,5235852,78.788373,78.685635,174.398434,331.872442,66.45462800000000,30.0223570000000,,,,,,,,,,
e_matrix_multiply,small,1536,314.04781300000002,payloads/matrix_small.bin,intermediate/task_e_matrix_multiply_1536mb_small_1.out,5235852,5235852,84.366559,53.602577,121.920809,259.889945,62.060751000000003,42.94469500000000,,,,,,,,,,
e_matrix_multiply,small,1536,286.0450740000000,payloads/matrix_small.bin,intermediate/task_e_matrix_multiply_1536mb_small_2.out,5235852,5235852,73.686768,42.890964,123.868716,240.446448,71.05552500000000,42.26936500000000,,,,,,,,,,
e_matrix_multiply,small,1536,286.23247099999998,payloads/matrix_small.bin,intermediate/task_e_matrix_multiply_1536mb_small_3.out,5235852,5235852,77.6383,49.419776,116.157543,243.215619,67.4390350000000,45.07543700000000,,,,,,,,,,
e_matrix_multiply,small,1536,334.6865180000000,payloads/matrix_small.bin,intermediate/task_e_matrix_multiply_1536mb_small_4.out,5235852,5235852,76.106502,45.701674,167.622598,289.430774,68.79638199999999,31.235955000000001,,,,,,,,,,
e_matrix_multiply,small,1536,279.91294900000003,payloads/matrix_small.bin,intermediate/task_e_matrix_multiply_1536mb_small_5.out,5235852,5235852,76.77387,47.668407,111.414673,235.85695,68.19835999999999,46.994276999999997,,,,,,,,,,
e_matrix_multiply,small,2048,240.6609060000000,payloads/matrix_small.bin,intermediate/task_e_matrix_multiply_2048mb_small_1.out,5235852,5235852,72.717481,37.823913,75.770166,186.31156,72.00265899999999,69.10176199999999,,,,,,,,,,
e_matrix_multiply,small,2048,282.87720700000000,payloads/matrix_small.bin,intermediate/task_e_matrix_multiply_2048mb_small_2.out,5235852,5235852,78.288992,38.464556,114.874471,231.628019,66.8785210000000,45.578899999999997,,,,,,,,,,
e_matrix_multiply,small,2048,293.6382290000000,payloads/matrix_small.bin,intermediate/task_e_matrix_multiply_2048mb_small_3.out,5235852,5235852,89.535957,40.96743,116.795303,247.29869,58.47764600000000,44.82930300000000,,,,,,,,,,
e_matrix_multiply,small,2048,270.95747000000000,payloads/matrix_small.bin,intermediate/task_e_matrix_multiply_2048mb_small_4.out,5235852,5235852,79.778083,37.328623,103.632639,220.739345,65.6302060000000,50.52319500000000,,,,,,,,,,
e_matrix_multiply,small,2048,291.0656930000000,payloads/matrix_small.bin,intermediate/task_e_matrix_multiply_2048mb_small_5.out,5235852,5235852,76.70198,32.965762,135.755054,245.422796,68.26228000000000,38.568376000000001,,,,,,,,,,
e_matrix_multiply,medium,512,5698.459148000000,payloads/matrix_medium.bin,intermediate/task_e_matrix_multiply_512mb_medium_1.out,52387852,52387852,570.496755,3871.410236,1193.662054,5635.569045,91.82848400000000,43.88834500000000,,,,,,,,,,
e_matrix_multiply,medium,512,5919.895649000000,payloads/matrix_medium.bin,intermediate/task_e_matrix_multiply_512mb_medium_2.out,52387852,52387852,577.477265,4065.124006,1221.756918,5864.358189,90.71846700000000,42.87911200000000,,,,,,,,,,
e_matrix_multiply,medium,512,5803.241968000000,payloads/matrix_medium.bin,intermediate/task_e_matrix_multiply_512mb_medium_3.out,52387852,52387852,566.459029,3853.549288,1325.617451,5745.625768,92.48303799999999,39.51958500000000,,,,,,,,,,
e_matrix_multiply,medium,512,5717.42844600000,payloads/matrix_medium.bin,intermediate/task_e_matrix_multiply_512mb_medium_4.out,52387852,52387852,572.985515,3908.832524,1155.162652,5636.980691,91.42962700000000,45.35106100000000,,,,,,,,,,
e_matrix_multiply,medium,512,5537.3375420000,payloads/matrix_medium.bin,intermediate/task_e_matrix_multiply_512mb_medium_5.out,52387852,52387852,564.841646,3771.801271,1146.298079,5482.940996,92.7478570000000,45.70177100000000,,,,,,,,,,
e_matrix_multiply,medium,768,3832.980156000000,payloads/matrix_medium.bin,intermediate/task_e_matrix_multiply_768mb_medium_1.out,52387852,52387852,545.285705,2493.879459,742.688763,3781.853927,96.07413400000000,70.53809699999999,,,,,,,,,,
e_matrix_multiply,medium,768,3847.590208000000,payloads/matrix_medium.bin,intermediate/task_e_matrix_multiply_768mb_medium_2.out,52387852,52387852,554.287956,2510.925783,732.007791,3797.22153,94.51378400000000,71.56734200000000,,,,,,,,,,
e_matrix_multiply,medium,768,3859.4367499999998,payloads/matrix_medium.bin,intermediate/task_e_matrix_multiply_768mb_medium_3.out,52387852,52387852,544.255744,2491.647967,767.029169,3802.93288,96.25594700000001,68.29968700000001,,,,,,,,,,
e_matrix_multiply,medium,768,3836.870670000000,payloads/matrix_medium.bin,intermediate/task_e_matrix_multiply_768mb_medium_4.out,52387852,52387852,544.010564,2509.264288,727.986852,3781.261704,96.29932800000000,71.96263500000001,,,,,,,,,,
e_matrix_multiply,medium,768,3806.268454000000,payloads/matrix_medium.bin,intermediate/task_e_matrix_multiply_768mb_medium_5.out,52387852,52387852,550.400375,2469.938272,734.006733,3754.34538,95.18135200000000,71.3724410000000,,,,,,,,,,
e_matrix_multiply,medium,1024,3292.370558000000,payloads/matrix_medium.bin,intermediate/task_e_matrix_multiply_1024mb_medium_1.out,52387852,52387852,543.412673,2052.114938,646.466198,3241.993809,96.40528200000000,81.03726399999999,,,,,,,,,,
e_matrix_multiply,medium,1024,3262.9966740000000,payloads/matrix_medium.bin,intermediate/task_e_matrix_multiply_1024mb_medium_2.out,52387852,52387852,544.968377,2067.263814,576.789196,3189.021387,96.13007700000000,90.8266870000000,,,,,,,,,,
e_matrix_multiply,medium,1024,3148.3848090000001,payloads/matrix_medium.bin,intermediate/task_e_matrix_multiply_1024mb_medium_3.out,52387852,52387852,542.802222,1987.840827,561.890764,3092.533813,96.513702000000,93.2349410000000,,,,,,,,,,
e_matrix_multiply,medium,1024,3330.3146360000001,payloads/matrix_medium.bin,intermediate/task_e_matrix_multiply_1024mb_medium_4.out,52387852,52387852,539.059522,2173.755673,569.186375,3282.00157,97.1837990000000,92.03989100000000,,,,,,,,,,
e_matrix_multiply,medium,1024,3314.182997000000,payloads/matrix_medium.bin,intermediate/task_e_matrix_multiply_1024mb_medium_5.out,52387852,52387852,543.096528,2133.505071,580.454386,3257.055985,96.46140100000000,90.2531760000000,,,,,,,,,,
e_matrix_multiply,medium,1536,2364.0565870000000,payloads/matrix_medium.bin,intermediate/task_e_matrix_multiply_1536mb_medium_1.out,52387852,52387852,541.405841,1292.128009,481.021926,2314.555776,96.7626280000000,108.90948899999999,,,,,,,,,,
e_matrix_multiply,medium,1536,2386.073589000000,payloads/matrix_medium.bin,intermediate/task_e_matrix_multiply_1536mb_medium_2.out,52387852,52387852,539.045803,1302.823738,494.721718,2336.591259,97.18627200000000,105.89357600000000,,,,,,,,,,
e_matrix_multiply,medium,1536,2366.5945529999999,payloads/matrix_medium.bin,intermediate/task_e_matrix_multiply_1536mb_medium_3.out,52387852,52387852,542.682285,1286.539502,494.085006,2323.306793,96.53503200000000,106.03003800000000,,,,,,,,,,
e_matrix_multiply,medium,1536,2405.140162000000,payloads/matrix_medium.bin,intermediate/task_e_matrix_multiply_1536mb_medium_4.out,52387852,52387852,544.377491,1266.810005,538.78059,2349.968086,96.23442000000000,97.23411200000000,,,,,,,,,,
e_matrix_multiply,medium,1536,2380.928040000000,payloads/matrix_medium.bin,intermediate/task_e_matrix_multiply_1536mb_medium_5.out,52387852,52387852,542.583998,1288.961947,484.578301,2316.124246,96.55251900000000,108.1101900000000,,,,,,,,,,
e_matrix_multiply,medium,2048,2056.9891929999999,payloads/matrix_medium.bin,intermediate/task_e_matrix_multiply_2048mb_medium_1.out,52387852,52387852,542.463148,946.187086,510.113498,1998.763732,96.57402900000000,102.69842300000001,,,,,,,,,,
e_matrix_multiply,medium,2048,2059.411764000000,payloads/matrix_medium.bin,intermediate/task_e_matrix_multiply_2048mb_medium_2.out,52387852,52387852,561.671204,939.145926,506.543809,2007.360939,93.27138700000000,103.42215400000001,,,,,,,,,,
e_matrix_multiply,medium,2048,2027.34375,payloads/matrix_medium.bin,intermediate/task_e_matrix_multiply_2048mb_medium_3.out,52387852,52387852,544.292523,949.011906,482.033265,1975.337694,96.24944300000000,108.68098900000000,,,,,,,,,,
e_matrix_multiply,medium,2048,2024.9602789999999,payloads/matrix_medium.bin,intermediate/task_e_matrix_multiply_2048mb_medium_4.out,52387852,52387852,539.973235,932.712326,498.828229,1971.51379,97.0193490000000,105.02182700000000,,,,,,,,,,
e_matrix_multiply,medium,2048,2011.440754000000,payloads/matrix_medium.bin,intermediate/task_e_matrix_multiply_2048mb_medium_5.out,52387852,52387852,540.625582,940.742647,480.513542,1961.881771,96.90228100000000,109.02471500000000,,,,,,,,,,
e_matrix_multiply,large,1536,17685.712337000001,payloads/matrix_large.bin,intermediate/task_e_matrix_multiply_1536mb_large_1.out,262113412,262113412,2639.790196,12544.874709,2428.949065,17613.61397,99.29327400000000,107.91227200000000,,,,,,,,,,
e_matrix_multiply,large,1536,17964.571952999999,payloads/matrix_large.bin,intermediate/task_e_matrix_multiply_1536mb_large_2.out,262113412,262113412,2642.485118,12942.261057,2303.340117,17888.086292,99.19201099999999,113.7970940000000,,,,,,,,,,
e_matrix_multiply,large,1536,17410.776376999998,payloads/matrix_large.bin,intermediate/task_e_matrix_multiply_1536mb_large_3.out,262113412,262113412,2639.115841,12364.205675,2324.1039,17327.425416,99.3186460000000,112.78041899999999,,,,,,,,,,
e_matrix_multiply,large,1536,17558.309316999999,payloads/matrix_large.bin,intermediate/task_e_matrix_multiply_1536mb_large_4.out,262113412,262113412,2680.010824,12495.752582,2306.354968,17482.118374,97.80311700000000,113.648339000000,,,,,,,,,,
e_matrix_multiply,large,1536,17885.16616800000,payloads/matrix_large.bin,intermediate/task_e_matrix_multiply_1536mb_large_5.out,262113412,262113412,2639.853482,12859.884825,2307.272509,17807.010816,99.29089399999999,113.60314400000000,,,,,,,,,,
e_matrix_multiply,large,2048,14279.312134000000,payloads/matrix_large.bin,intermediate/task_e_matrix_multiply_2048mb_large_1.out,262113412,262113412,2637.667961,9250.573465,2312.008427,14200.249853,99.37316400000000,113.37044000000000,,,,,,,,,,
e_matrix_multiply,large,2048,14233.340501999999,payloads/matrix_large.bin,intermediate/task_e_matrix_multiply_2048mb_large_2.out,262113412,262113412,2638.796934,9211.984154,2299.200629,14149.981717,99.33064899999999,114.00197500000000,,,,,,,,,,
e_matrix_multiply,large,2048,14387.555838000000,payloads/matrix_large.bin,intermediate/task_e_matrix_multiply_2048mb_large_3.out,262113412,262113412,2640.479842,9345.701885,2328.842938,14315.024665,99.26734100000000,112.55091899999999,,,,,,,,,,
e_matrix_multiply,large,2048,14314.2831330000,payloads/matrix_large.bin,intermediate/task_e_matrix_multiply_2048mb_large_4.out,262113412,262113412,2655.818918,9279.213187,2299.528318,14234.560423,98.69400700000000,113.98572900000001,,,,,,,,,,
e_matrix_multiply,large,2048,14285.751581000000,payloads/matrix_large.bin,intermediate/task_e_matrix_multiply_2048mb_large_5.out,262113412,262113412,2638.151286,9244.41754,2329.6447,14212.213526,99.35495899999999,112.5121840000000,,,,,,,,,,
a_passthrough,micro,128,382.0533750000000,payloads/matrix_micro.bin,intermediate/task_a_passthrough_128mb_micro_1.out,102156,102156,199.53188,0.000219,82.637731,282.16983,0.5119780000000000,1.236191000000000,,,,,,,,,,
a_passthrough,micro,128,414.0818120000000,payloads/matrix_micro.bin,intermediate/task_a_passthrough_128mb_micro_2.out,102156,102156,236.772647,0.000209,86.289977,323.062833,0.4314520000000000,1.183869000000000,,,,,,,,,,
a_passthrough,micro,128,413.98167599999999,payloads/matrix_micro.bin,intermediate/task_a_passthrough_128mb_micro_3.out,102156,102156,276.668062,0.000211,71.412456,348.080729,0.3692370000000000,1.4305070000000000,,,,,,,,,,
a_passthrough,micro,128,350.82078000000001,payloads/matrix_micro.bin,intermediate/task_a_passthrough_128mb_micro_4.out,102156,102156,198.962863,0.000182,64.253173,263.216218,0.5134430000000000,1.5898980000000000,,,,,,,,,,
a_passthrough,micro,128,393.3453560000000,payloads/matrix_micro.bin,intermediate/task_a_passthrough_128mb_micro_5.out,102156,102156,198.676147,0.000583,82.756808,281.433538,0.5141840000000000,1.2344120000000001,,,,,,,,,,
a_passthrough,micro,256,228.07693499999999,payloads/matrix_micro.bin,intermediate/task_a_passthrough_256mb_micro_1.out,102156,102156,129.493831,0.000253,41.252873,170.746957,0.788887000000000,2.476337000000000,,,,,,,,,,
a_passthrough,micro,256,274.3520740000000,payloads/matrix_micro.bin,intermediate/task_a_passthrough_256mb_micro_2.out,102156,102156,151.054324,0.000201,65.631264,216.685789,0.6762860000000001,1.556514000000000,,,,,,,,,,
a_passthrough,micro,256,220.2968600000000,payloads/matrix_micro.bin,intermediate/task_a_passthrough_256mb_micro_3.out,102156,102156,128.648455,0.00023,38.914608,167.563293,0.7940710000000000,2.6251319999999998,,,,,,,,,,
